ts,beam_id,power,wave,pulse,err,date,shift,laser_type,status
1715980326,49,2.0995755,128.81978,13.289071,0,2024-05-17 21:12:06,day,Excimer,WARNING
1715983959,84,93.27368,62.522587,8.880508,0,2024-05-17 22:12:39,night,Excimer,OK
1716061613,33,60.151157,51.587402,4.879049,0,2024-05-18 19:46:53,day,Diode,OK
1716061647,27,72.66524,22.822401,6.7571645,0,2024-05-18 19:47:27,day,Fiber,OK
1716068535,18,26.343512,47.731647,11.740147,0,2024-05-18 21:42:15,day,Diode,OK
1716083997,40,73.392265,71.744804,127.66111,0,2024-05-19 01:59:57,night,CO2,OK
1716086684,66,33.591667,92.13309,2.7445288,0,2024-05-19 02:44:44,night,Nd:YAG,OK
1716088311,66,31.954584,20.518234,11.044833,0,2024-05-19 03:11:51,night,Nd:YAG,OK
1716109620,9,56.033222,105.91647,13.595521,0,2024-05-19 09:07:00,morning,Excimer,OK
1716141921,84,14.554852,35.706326,18.436563,0,2024-05-19 18:05:21,day,Excimer,OK
1716152735,6,49.300385,107.037346,7.37428,0,2024-05-19 21:05:35,day,Nd:YAG,OK
1716166792,4,36.605896,63.2451,7.2664533,0,2024-05-20 00:59:52,night,Excimer,OK
1716172482,47,81.087776,71.73012,13.813828,0,2024-05-20 02:34:42,night,Fiber,OK
1716178194,2,36.107697,430.0652,129.88182,0,2024-05-20 04:09:54,night,Fiber,OK
1716201584,16,41.81343,49.536186,5.699929,0,2024-05-20 10:39:44,morning,Nd:YAG,OK
1716210482,63,97.27948,89.719955,9.797505,0,2024-05-20 13:08:02,morning,Diode,OK
1716220417,48,60.517178,24.1882,0.7355043,0,2024-05-20 15:53:37,day,Diode,OK
1716225059,86,68.167534,87.20225,8.716027,0,2024-05-20 17:10:59,day,Nd:YAG,OK
1716234727,19,52.804268,80.65585,8.492674,0,2024-05-20 19:52:07,day,Excimer,OK
1716236213,63,68.69048,53.427395,9.041636,0,2024-05-20 20:16:53,day,Diode,OK
1716247084,41,57.189915,47.944027,3.2591627,0,2024-05-20 23:18:04,night,Nd:YAG,OK
1716252341,50,48.49388,28.859451,135.68852,0,2024-05-21 00:45:41,night,CO2,OK
1716287718,27,77.30662,13.776203,9.955338,0,2024-05-21 10:35:18,morning,Fiber,OK
1716290189,42,41.980145,75.61401,7.8235292,0,2024-05-21 11:16:29,morning,Fiber,OK
1716304551,20,37.17545,72.186775,6.7624745,0,2024-05-21 15:15:51,day,CO2,OK
1716312884,12,21.925974,59.386433,88.72587,0,2024-05-21 17:34:44,day,Fiber,OK
1716313132,37,52.445126,45.453743,12.787665,0,2024-05-21 17:38:52,day,Fiber,OK
1716354332,54,47.089012,4.7127666,9.369094,0,2024-05-22 05:05:32,night,Excimer,OK
1716366028,23,57.34486,42.90772,1.4964968,0,2024-05-22 08:20:28,morning,Diode,OK
1716424138,47,50.943554,91.246,15.097324,0,2024-05-23 00:28:58,night,Fiber,OK
1716428106,88,67.17798,46.32359,5.2304373,0,2024-05-23 01:35:06,night,Diode,OK
1716431637,70,73.151344,47.10796,0.5202737,0,2024-05-23 02:33:57,night,CO2,OK
1716438553,50,18.118162,41.043015,4.1045647,0,2024-05-23 04:29:13,night,CO2,OK
1716439979,88,57.520958,40.094048,11.0616255,0,2024-05-23 04:52:59,night,Diode,OK
1716469415,49,82.50316,100.50847,11.147787,0,2024-05-23 13:03:35,morning,Excimer,OK
1716500451,97,74.25918,47.460003,11.856075,0,2024-05-23 21:40:51,day,Fiber,OK
1716506023,82,370.2034,77.13973,12.4351,0,2024-05-23 23:13:43,night,Fiber,WARNING
1716554753,17,59.16399,77.65697,13.388527,0,2024-05-24 12:45:53,morning,Fiber,OK
1716580053,80,30.06819,87.92045,98.585846,0,2024-05-24 19:47:33,day,CO2,OK
1716594856,52,49.66251,55.636227,8.617901,0,2024-05-24 23:54:16,night,Fiber,OK
1716614243,6,50.07494,75.74959,1.4364709,0,2024-05-25 05:17:23,night,Nd:YAG,OK
1716628563,14,50.81882,69.32643,3.9640725,0,2024-05-25 09:16:03,morning,Excimer,OK
1716630053,23,28.080294,76.07743,8.11172,0,2024-05-25 09:40:53,morning,Diode,OK
1716667382,15,41.22777,60.392475,12.417333,0,2024-05-25 20:03:02,day,CO2,OK
1716678892,91,30.898323,244.53717,24.630138,0,2024-05-25 23:14:52,night,Nd:YAG,OK
1716692019,64,49.810123,16.176199,5.351943,0,2024-05-26 02:53:39,night,Excimer,OK
1716720645,43,49.00031,37.758976,9.532549,0,2024-05-26 10:50:45,morning,Diode,OK
1716750741,69,33.355904,30.179825,12.87159,0,2024-05-26 19:12:21,day,Excimer,OK
1716761432,29,33.571114,44.21739,10.298915,0,2024-05-26 22:10:32,night,Excimer,OK
1716821037,18,51.393143,75.45847,3.8861663,0,2024-05-27 14:43:57,day,Diode,OK
1716828952,58,58.2562,53.29412,14.658679,0,2024-05-27 16:55:52,day,Diode,OK
1716834177,3,51.415855,279.67575,1.4791633,0,2024-05-27 18:22:57,day,Diode,OK
1716842794,99,27.670534,50.42298,19.286036,0,2024-05-27 20:46:34,day,Excimer,OK
1716847221,11,19.668867,62.40184,2.8549466,0,2024-05-27 22:00:21,night,Nd:YAG,OK
1716848193,99,15.239637,19.093853,1.0122524,0,2024-05-27 22:16:33,night,Excimer,OK
1716858924,26,127.91241,52.417286,9.544379,0,2024-05-28 01:15:24,night,Nd:YAG,WARNING
1716860863,35,21.063288,43.82675,9.8542595,0,2024-05-28 01:47:43,night,CO2,OK
1716862521,65,32.550533,50.63907,96.010475,0,2024-05-28 02:15:21,night,CO2,OK
1716895146,52,38.83296,28.7446,4.7162514,0,2024-05-28 11:19:06,morning,Fiber,OK
1716955172,78,88.72156,34.00488,1.1395414,0,2024-05-29 03:59:32,night,Diode,OK
1716961892,45,44.108643,45.599804,14.774036,0,2024-05-29 05:51:32,night,CO2,OK
1716974486,12,60.286312,53.270103,15.433762,0,2024-05-29 09:21:26,morning,Fiber,OK
1716989647,36,14.597911,55.61421,82.46648,0,2024-05-29 13:34:07,morning,Nd:YAG,OK
1717005047,55,8.475098,63.64957,15.781418,0,2024-05-29 17:50:47,day,CO2,WARNING
1717009827,6,93.7129,60.040585,1.199532,0,2024-05-29 19:10:27,day,Nd:YAG,OK
1717014720,3,51.623447,37.48794,18.402681,0,2024-05-29 20:32:00,day,Diode,OK
1717021899,27,44.04359,48.269787,15.262057,0,2024-05-29 22:31:39,night,Fiber,OK
1717030562,36,27.599339,39.700954,6.04349,0,2024-05-30 00:56:02,night,Nd:YAG,OK
1717069202,90,89.22824,37.80111,12.933514,0,2024-05-30 11:40:02,morning,CO2,OK
1717080830,31,46.90999,8.556235,6.1743054,0,2024-05-30 14:53:50,day,Nd:YAG,OK
1717087040,72,5.114683,51.208916,4.9285345,0,2024-05-30 16:37:20,day,Fiber,WARNING
1717095383,88,40.077934,22.417494,0.33562082,0,2024-05-30 18:56:23,day,Diode,OK
1717100448,58,56.242165,42.433697,17.811892,0,2024-05-30 20:20:48,day,Diode,OK
1717133109,45,36.083168,13.992868,10.756673,0,2024-05-31 05:25:09,night,CO2,OK
1717133819,47,67.99999,47.896214,2.6580572,0,2024-05-31 05:36:59,night,Fiber,OK
1717137781,75,19.870672,34.486946,4.288974,0,2024-05-31 06:43:01,morning,CO2,OK
1717138829,20,65.64362,38.07013,11.049508,0,2024-05-31 07:00:29,morning,CO2,OK
1717138909,87,67.69232,44.099346,3.1528351,0,2024-05-31 07:01:49,morning,Fiber,OK
1717156142,13,89.317,69.48814,3.001523,0,2024-05-31 11:49:02,morning,Diode,OK
1717168015,81,7.3297687,42.89436,7.009222,0,2024-05-31 15:06:55,day,Nd:YAG,WARNING
1717172456,10,19.335587,50.997883,4.5508986,0,2024-05-31 16:20:56,day,CO2,OK
1717193990,33,324.83234,68.23667,1.9222019,0,2024-05-31 22:19:50,night,Diode,WARNING
1717231951,23,269.9724,81.73581,2.9952824,0,2024-06-01 08:52:31,morning,Diode,WARNING
1717259440,66,130.08405,81.07344,5.0973926,0,2024-06-01 16:30:40,day,Nd:YAG,WARNING
1717281736,3,58.103104,16.694414,2.6318557,0,2024-06-01 22:42:16,night,Diode,OK
1717297775,78,59.336998,65.07282,5.5992303,0,2024-06-02 03:09:35,night,Diode,OK
1717298985,62,101.89735,52.53395,10.384604,0,2024-06-02 03:29:45,night,Fiber,WARNING
1717303720,44,11.100854,63.904366,6.924627,0,2024-06-02 04:48:40,night,Excimer,OK
1717331541,65,45.313095,57.68525,1.3317027,0,2024-06-02 12:32:21,morning,CO2,OK
1717343725,14,33.14701,28.226206,11.90238,0,2024-06-02 15:55:25,day,Excimer,OK
1717370219,30,72.71897,22.563902,8.498108,0,2024-06-02 23:16:59,night,CO2,OK
1717400101,88,24.809128,39.594868,4.5653443,0,2024-06-03 07:35:01,morning,Diode,OK
1717414063,73,57.4769,6.6823177,7.470043,0,2024-06-03 11:27:43,morning,Diode,OK
1717439555,17,38.93862,87.393295,2.8808596,0,2024-06-03 18:32:35,day,Fiber,OK
1717440909,43,80.723595,73.382904,6.0983315,0,2024-06-03 18:55:09,day,Diode,OK
1717490486,21,95.1603,34.0588,0.958863,0,2024-06-04 08:41:26,morning,Nd:YAG,OK
1717507222,18,68.18502,88.7605,1.0944679,0,2024-06-04 13:20:22,morning,Diode,OK
1717523746,87,66.68965,1.053695,0.4179364,0,2024-06-04 17:55:46,day,Fiber,OK
1717565389,20,23.839773,48.201252,11.842396,0,2024-06-05 05:29:49,night,CO2,OK
1717591869,89,91.19305,69.24324,2.0405736,0,2024-06-05 12:51:09,morning,Excimer,OK
1717594588,65,48.01121,22.749163,2.9332213,0,2024-06-05 13:36:28,morning,CO2,OK
1717601165,54,12.57129,49.94059,4.2786775,0,2024-06-05 15:26:05,day,Excimer,OK
1717612206,0,76.87278,48.089592,5.139926,0,2024-06-05 18:30:06,day,CO2,OK
1717638818,66,89.070366,50.648617,6.0968676,0,2024-06-06 01:53:38,night,Nd:YAG,OK
1717659289,28,64.401505,49.851376,13.375539,0,2024-06-06 07:34:49,morning,Diode,OK
1717674768,37,63.50517,21.720629,16.2674,0,2024-06-06 11:52:48,morning,Fiber,OK
1717712991,95,62.31263,50.745033,6.657086,0,2024-06-06 22:29:51,night,CO2,OK
1717756089,89,25.929485,24.321733,9.373106,0,2024-06-07 10:28:09,morning,Excimer,OK
1717819185,5,84.405876,81.77458,6.973263,0,2024-06-08 03:59:45,night,CO2,OK
1717823082,87,62.615116,23.704601,7.312831,0,2024-06-08 05:04:42,night,Fiber,OK
1717856789,77,263.70828,27.071991,10.245956,0,2024-06-08 14:26:29,day,Fiber,WARNING
1717859279,42,1.8097987,32.077084,1.467499,0,2024-06-08 15:07:59,day,Fiber,WARNING
1717862116,41,83.974915,59.915863,0.30929157,0,2024-06-08 15:55:16,day,Nd:YAG,OK
1717866567,33,72.09901,71.10788,0.90934336,0,2024-06-08 17:09:27,day,Diode,OK
1717881948,72,62.591015,10.38137,8.911751,0,2024-06-08 21:25:48,day,Fiber,OK
1717882280,26,46.702583,36.157127,22.714859,0,2024-06-08 21:31:20,day,Nd:YAG,OK
1717914313,12,59.386616,83.07329,17.962551,0,2024-06-09 06:25:13,morning,Fiber,OK
1717918874,75,46.73022,61.31504,2.767703,0,2024-06-09 07:41:14,morning,CO2,OK
1718000751,34,316.67645,47.92361,9.137963,0,2024-06-10 06:25:51,morning,Excimer,WARNING
1718041866,29,41.57529,34.964634,10.531069,0,2024-06-10 17:51:06,day,Excimer,OK
1718046805,38,91.50236,18.045588,8.005709,0,2024-06-10 19:13:25,day,Diode,OK
1718060551,37,63.303913,28.100344,1.6442314,0,2024-06-10 23:02:31,night,Fiber,OK
1718074505,3,94.63113,40.989464,126.76924,0,2024-06-11 02:55:05,night,Diode,OK
1718080124,46,8.525871,44.662037,0.4088106,0,2024-06-11 04:28:44,night,Nd:YAG,WARNING
1718099060,87,19.705399,62.02079,5.394149,0,2024-06-11 09:44:20,morning,Fiber,OK
1718112917,56,96.95464,41.23924,11.216273,0,2024-06-11 13:35:17,morning,Nd:YAG,OK
1718122705,90,54.713745,92.03617,29.120823,0,2024-06-11 16:18:25,day,CO2,OK
1718131015,57,27.47879,47.666065,5.610461,0,2024-06-11 18:36:55,day,Fiber,OK
1718138878,16,51.78482,31.25262,3.4074113,0,2024-06-11 20:47:58,day,Nd:YAG,OK
1718180344,45,50.143105,41.409306,14.9465475,0,2024-06-12 08:19:04,morning,CO2,OK
1718181449,86,73.762054,30.742828,116.0266,0,2024-06-12 08:37:29,morning,Nd:YAG,OK
1718205632,1,31.169956,53.542274,3.6410768,0,2024-06-12 15:20:32,day,Nd:YAG,OK
1718218805,34,43.625755,38.287125,5.2843347,0,2024-06-12 19:00:05,day,Excimer,OK
1718236736,11,68.417145,53.04077,1.0873765,0,2024-06-12 23:58:56,night,Nd:YAG,OK
1718258615,14,77.02982,66.604164,3.4073222,0,2024-06-13 06:03:35,morning,Excimer,OK
1718367803,16,51.26913,49.090836,12.369489,0,2024-06-14 12:23:23,morning,Nd:YAG,OK
1718387781,63,98.7665,39.80386,0.08362323,0,2024-06-14 17:56:21,day,Diode,OK
1718395082,74,22.656961,24.661545,9.446102,0,2024-06-14 19:58:02,day,Excimer,OK
1718411220,11,57.605915,93.13541,6.676519,0,2024-06-15 00:27:00,night,Nd:YAG,OK
1718412179,15,68.10023,48.52293,18.883429,0,2024-06-15 00:42:59,night,CO2,OK
1718412596,21,57.37213,35.094578,5.5000663,0,2024-06-15 00:49:56,night,Nd:YAG,OK
1718415602,92,84.876915,44.30567,4.404546,0,2024-06-15 01:40:02,night,Fiber,OK
1718451237,23,29.068748,93.679985,72.921196,0,2024-06-15 11:33:57,morning,Diode,OK
1718451718,26,24.529099,78.37081,9.002092,0,2024-06-15 11:41:58,morning,Nd:YAG,OK
1718490042,29,45.93209,241.44633,13.772999,0,2024-06-15 22:20:42,night,Excimer,OK
1718508204,85,51.55798,62.082645,4.6069818,0,2024-06-16 03:23:24,night,CO2,ERROR
1718538882,90,77.16367,21.119396,7.9039693,0,2024-06-16 11:54:42,morning,CO2,OK
1718562922,84,41.817245,35.42907,5.2457714,0,2024-06-16 18:35:22,day,Excimer,OK
1718589312,99,5.8494115,83.75965,0.1935833,0,2024-06-17 01:55:12,night,Excimer,WARNING
1718613038,16,55.344784,82.96002,1.2661293,0,2024-06-17 08:30:38,morning,Nd:YAG,OK
1718632156,86,11.537373,90.65204,1.4334432,0,2024-06-17 13:49:16,morning,Nd:YAG,OK
1718680762,3,68.22314,45.08905,10.698579,0,2024-06-18 03:19:22,night,Diode,OK
1718685003,31,28.50965,21.320427,11.083274,0,2024-06-18 04:30:03,night,Nd:YAG,OK
1718713399,77,33.23304,22.762869,21.13087,0,2024-06-18 12:23:19,morning,Fiber,OK
1718714493,33,17.833904,24.234434,11.03782,0,2024-06-18 12:41:33,morning,Diode,OK
1718729146,13,44.56701,74.239006,5.3703074,0,2024-06-18 16:45:46,day,Diode,OK
1718747312,17,39.440403,68.53684,8.307657,0,2024-06-18 21:48:32,day,Fiber,OK
1718748537,28,47.978146,32.506817,2.4508169,0,2024-06-18 22:08:57,night,Diode,OK
1718756361,66,61.363483,106.11595,0.68363667,0,2024-06-19 00:19:21,night,Nd:YAG,OK
1718775040,11,54.058628,39.641216,11.324214,0,2024-06-19 05:30:40,night,Nd:YAG,OK
1718800651,33,33.783348,52.715622,1.2123806,0,2024-06-19 12:37:31,morning,Diode,OK
1718809820,77,6.380237,11.121994,5.467957,0,2024-06-19 15:10:20,day,Fiber,WARNING
1718825108,82,57.267956,34.37959,1.3323421,0,2024-06-19 19:25:08,day,Fiber,OK
1718835625,32,50.12454,50.82754,2.2727911,0,2024-06-19 22:20:25,night,Fiber,OK
1718844436,36,17.908625,33.95889,4.4770064,0,2024-06-20 00:47:16,night,Nd:YAG,OK
1718848795,33,58.84769,75.59717,3.9066393,0,2024-06-20 01:59:55,night,Diode,OK
1718863049,6,92.34694,68.461006,10.233161,0,2024-06-20 05:57:29,night,Nd:YAG,OK
1718866868,27,76.820656,69.590324,8.838996,0,2024-06-20 07:01:08,morning,Fiber,OK
1718875237,95,70.76127,100.09398,3.3637764,0,2024-06-20 09:20:37,morning,CO2,OK
1718891883,54,38.747276,33.0857,9.650416,0,2024-06-20 13:58:03,morning,Excimer,ERROR
1718928341,21,77.19574,13.445928,3.5433385,0,2024-06-21 00:05:41,night,Nd:YAG,OK
1718946517,41,89.86606,21.64048,6.424612,0,2024-06-21 05:08:37,night,Nd:YAG,OK
1718957857,67,120.43702,92.155495,2.457711,0,2024-06-21 08:17:37,morning,Fiber,WARNING
1719014196,89,9.48022,40.910694,3.5340202,0,2024-06-21 23:56:36,night,Excimer,WARNING
1719029126,58,51.910908,33.372223,2.2863615,0,2024-06-22 04:05:26,night,Diode,OK
1719051679,25,154.03651,39.487385,9.07973,0,2024-06-22 10:21:19,morning,CO2,WARNING
1719064376,66,56.999725,48.75542,9.500174,0,2024-06-22 13:52:56,morning,Nd:YAG,OK
1719079318,43,70.277756,26.759726,1.2278286,0,2024-06-22 18:01:58,day,Diode,OK
1719089251,6,43.991627,72.69171,17.680899,0,2024-06-22 20:47:31,day,Nd:YAG,OK
1719100338,23,64.69509,32.5248,129.55028,0,2024-06-22 23:52:18,night,Diode,OK
1719116603,65,54.079975,84.196976,0.9205299,0,2024-06-23 04:23:23,night,CO2,ERROR
1719143279,77,70.67228,48.21052,2.9508216,0,2024-06-23 11:47:59,morning,Fiber,OK
1719144161,75,10.225219,59.172306,99.42396,0,2024-06-23 12:02:41,morning,CO2,WARNING
1719179104,23,73.354416,19.144566,6.8182473,0,2024-06-23 21:45:04,day,Diode,OK
1719186402,99,357.41992,37.611107,0.11589369,0,2024-06-23 23:46:42,night,Excimer,WARNING
1719200689,68,65.74071,56.224888,3.2762895,0,2024-06-24 03:44:49,night,Diode,OK
1719200960,73,59.97408,35.907425,4.2524605,0,2024-06-24 03:49:20,night,Diode,OK
1719215974,57,40.2293,67.702126,13.943991,0,2024-06-24 07:59:34,morning,Fiber,OK
1719216406,83,18.303326,44.009933,17.051058,0,2024-06-24 08:06:46,morning,Diode,OK
1719228982,81,43.953007,51.766655,9.828022,0,2024-06-24 11:36:22,morning,Nd:YAG,OK
1719230445,5,76.70379,123.76843,21.10145,0,2024-06-24 12:00:45,morning,CO2,OK
1719234370,36,28.159775,56.56858,22.207573,0,2024-06-24 13:06:10,morning,Nd:YAG,OK
1719262432,71,53.53925,46.92028,1.9398124,0,2024-06-24 20:53:52,day,Nd:YAG,OK
1719297309,14,47.160366,60.74522,8.638033,0,2024-06-25 06:35:09,morning,Excimer,OK
1719327760,37,21.7117,95.45994,8.660049,0,2024-06-25 15:02:40,day,Fiber,OK
1719349354,65,40.464836,38.479477,10.437989,0,2024-06-25 21:02:34,day,CO2,OK
1719368595,87,52.00096,135.98611,6.6403146,0,2024-06-26 02:23:15,night,Fiber,OK
1719369758,28,41.114086,49.6125,92.15198,0,2024-06-26 02:42:38,night,Diode,OK
1719370309,77,370.71902,26.337475,4.7334037,0,2024-06-26 02:51:49,night,Fiber,WARNING
1719403102,49,19.401197,59.618164,10.238633,0,2024-06-26 11:58:22,morning,Excimer,OK
1719425705,96,21.50675,53.383965,7.5427623,0,2024-06-26 18:15:05,day,Nd:YAG,OK
1719427916,19,79.628876,45.584774,3.409246,0,2024-06-26 18:51:56,day,Excimer,OK
1719432644,42,44.41607,56.32133,2.810265,0,2024-06-26 20:10:44,day,Fiber,OK
1719443426,2,71.322365,9.370441,8.1034,0,2024-06-26 23:10:26,night,Fiber,OK
1719473458,45,9.2425375,16.800623,5.8847733,0,2024-06-27 07:30:58,morning,CO2,WARNING
1719486308,3,42.65849,42.21766,14.688983,0,2024-06-27 11:05:08,morning,Diode,OK
1719490494,68,56.251602,91.14316,12.833224,0,2024-06-27 12:14:54,morning,Diode,OK
1719497516,99,56.460064,55.43733,1.9613987,0,2024-06-27 14:11:56,day,Excimer,OK
1719545770,17,86.93448,316.40955,15.409147,0,2024-06-28 03:36:10,night,Fiber,OK
1719554338,43,26.475798,55.31823,12.256468,0,2024-06-28 05:58:58,night,Diode,OK
1719567953,95,94.29503,44.05108,7.262454,0,2024-06-28 09:45:53,morning,CO2,OK
1719578469,26,39.89389,72.82738,1.7936279,0,2024-06-28 12:41:09,morning,Nd:YAG,OK
1719595736,24,82.16662,36.14144,5.97045,0,2024-06-28 17:28:56,day,Excimer,OK
1719616901,9,5.175485,94.41331,1.2969611,0,2024-06-28 23:21:41,night,Excimer,WARNING
1719619177,4,49.043865,29.707546,16.200603,0,2024-06-28 23:59:37,night,Excimer,OK
1719626222,0,57.23694,32.751083,4.876073,0,2024-06-29 01:57:02,night,CO2,OK
1719640068,51,21.746801,28.544497,4.170815,0,2024-06-29 05:47:48,night,Nd:YAG,OK
1719662439,36,88.535355,35.505466,14.146662,0,2024-06-29 12:00:39,morning,Nd:YAG,OK
1719671413,69,99.95652,52.92864,9.624653,0,2024-06-29 14:30:13,day,Excimer,OK
1719681172,35,6.6219444,11.49289,7.7106047,0,2024-06-29 17:12:52,day,CO2,WARNING
1719702203,50,52.037075,74.87988,2.936662,0,2024-06-29 23:03:23,night,CO2,OK
1719705079,33,64.84457,48.50468,11.403242,0,2024-06-29 23:51:19,night,Diode,OK
1719710123,68,17.659336,58.15913,18.140352,0,2024-06-30 01:15:23,night,Diode,OK
1719710210,48,29.35276,50.17438,7.270519,0,2024-06-30 01:16:50,night,Diode,OK
1719712327,27,36.02148,23.962233,4.4098296,0,2024-06-30 01:52:07,night,Fiber,OK
1719748318,89,85.29206,41.92668,3.4928532,0,2024-06-30 11:51:58,morning,Excimer,OK
1719774883,83,43.515408,88.33472,1.122945,0,2024-06-30 19:14:43,day,Diode,OK
1719784790,19,118.06106,105.90214,65.8342,0,2024-06-30 21:59:50,day,Excimer,WARNING
1719809671,63,66.23904,60.210335,10.021655,0,2024-07-01 04:54:31,night,Diode,OK
1719821056,47,29.72369,49.33766,9.292649,0,2024-07-01 08:04:16,morning,Fiber,OK
1719842049,4,24.70759,98.62359,4.1741753,0,2024-07-01 13:54:09,morning,Excimer,OK
1719847455,44,56.455276,2.87175,13.022064,0,2024-07-01 15:24:15,day,Excimer,OK
1719894215,4,68.10258,61.879856,88.65942,0,2024-07-02 04:23:35,night,Excimer,OK
1719932169,41,21.362293,40.104595,3.0822253,0,2024-07-02 14:56:09,day,Nd:YAG,OK
1719950141,35,31.771208,54.630142,18.25955,0,2024-07-02 19:55:41,day,CO2,OK
1719956017,50,24.863844,58.99818,121.66472,0,2024-07-02 21:33:37,day,CO2,OK
1720035092,10,36.24562,84.6896,7.90336,0,2024-07-03 19:31:32,day,CO2,OK
1720106172,36,6.442137,22.51459,18.298347,0,2024-07-04 15:16:12,day,Nd:YAG,WARNING
1720138382,33,103.679886,46.490204,10.939184,0,2024-07-05 00:13:02,night,Diode,WARNING
1720175339,3,69.47014,13.942535,7.8810287,0,2024-07-05 10:28:59,morning,Diode,OK
1720176489,93,74.495384,14.714608,4.7401037,0,2024-07-05 10:48:09,morning,Diode,OK
1720194231,6,301.2827,27.857027,74.90589,0,2024-07-05 15:43:51,day,Nd:YAG,WARNING
1720213545,67,0.5325583,35.11037,7.812132,0,2024-07-05 21:05:45,day,Fiber,WARNING
1720221838,12,53.195877,64.43545,23.224083,0,2024-07-05 23:23:58,night,Fiber,OK
1720310748,77,63.634438,41.31699,2.8128734,0,2024-07-07 00:05:48,night,Fiber,OK
1720320721,15,53.1462,41.479733,12.503917,0,2024-07-07 02:52:01,night,CO2,OK
1720346957,98,59.12865,378.27313,4.4304476,0,2024-07-07 10:09:17,morning,Diode,OK
1720349809,32,61.011253,60.88914,12.699409,0,2024-07-07 10:56:49,morning,Fiber,OK
1720358251,46,19.346128,49.29641,14.63602,0,2024-07-07 13:17:31,morning,Nd:YAG,OK
1720359363,70,60.566086,50.079414,11.397119,0,2024-07-07 13:36:03,morning,CO2,OK
1720409505,27,6.1506376,46.959743,2.2935886,0,2024-07-08 03:31:45,night,Fiber,WARNING
1720433745,12,24.153734,57.40262,7.7453547,0,2024-07-08 10:15:45,morning,Fiber,OK
1720440346,94,38.393448,19.601208,3.3014708,0,2024-07-08 12:05:46,morning,Excimer,OK
1720532352,12,52.82666,37.771133,11.306612,0,2024-07-09 13:39:12,morning,Fiber,OK
1720547617,0,55.11357,57.983906,72.07646,0,2024-07-09 17:53:37,day,CO2,OK
1720626818,62,88.50931,31.089472,3.5121799,0,2024-07-10 15:53:38,day,Fiber,OK
1720633923,79,40.93427,50.31611,1.2870979,0,2024-07-10 17:52:03,day,Excimer,OK
1720650126,65,35.65913,70.3155,1.709873,0,2024-07-10 22:22:06,night,CO2,OK
1720698849,42,60.136753,66.240486,19.11062,0,2024-07-11 11:54:09,morning,Fiber,OK
1720714404,25,44.286755,81.14097,8.578623,0,2024-07-11 16:13:24,day,CO2,OK
1720759666,59,325.81128,21.410425,1.4768583,0,2024-07-12 04:47:46,night,Excimer,WARNING
1720759983,12,68.17535,25.941462,4.2983966,0,2024-07-12 04:53:03,night,Fiber,OK
1720775029,1,61.81859,48.66249,19.955795,0,2024-07-12 09:03:49,morning,Nd:YAG,OK
1720783881,46,55.795704,63.38928,16.888514,0,2024-07-12 11:31:21,morning,Nd:YAG,OK
1720804297,61,77.58722,33.778873,0.41569543,0,2024-07-12 17:11:37,day,Nd:YAG,OK
1720829149,74,67.61927,51.550747,13.046717,0,2024-07-13 00:05:49,night,Excimer,OK
1720839794,34,34.918453,44.425476,139.34933,0,2024-07-13 03:03:14,night,Excimer,OK
1720905477,14,81.69976,45.672268,15.473657,0,2024-07-13 21:17:57,day,Excimer,OK
1720911678,18,38.35229,72.959114,8.87031,0,2024-07-13 23:01:18,night,Diode,OK
1720916187,76,41.413315,47.76576,20.426159,0,2024-07-14 00:16:27,night,Nd:YAG,OK
1720922427,15,57.19147,41.462646,3.026016,0,2024-07-14 02:00:27,night,CO2,OK
1720924907,80,49.490177,88.03109,9.8549385,0,2024-07-14 02:41:47,night,CO2,OK
1720942491,21,46.811516,44.578594,8.960276,0,2024-07-14 07:34:51,morning,Nd:YAG,OK
1720953379,18,60.822693,42.1674,2.8830214,0,2024-07-14 10:36:19,morning,Diode,OK
1720972893,21,66.3696,90.049675,5.503968,0,2024-07-14 16:01:33,day,Nd:YAG,OK
1721025293,88,76.37017,52.31397,19.700117,0,2024-07-15 06:34:53,morning,Diode,OK
1721027074,68,66.90686,18.121834,15.281209,0,2024-07-15 07:04:34,morning,Diode,OK
1721065424,85,47.904343,53.889927,2.570678,0,2024-07-15 17:43:44,day,CO2,OK
1721079859,53,84.5318,46.636772,7.2047925,0,2024-07-15 21:44:19,day,Diode,OK
1721102590,68,86.485176,64.461525,11.119865,0,2024-07-16 04:03:10,night,Diode,OK
1721107450,23,37.48301,68.65814,5.847342,0,2024-07-16 05:24:10,night,Diode,OK
1721134582,29,27.915686,1.3416114,0.8171245,0,2024-07-16 12:56:22,morning,Excimer,OK
1721148054,20,44.48036,67.47342,1.8783283,0,2024-07-16 16:40:54,day,CO2,OK
1721266895,20,20.658812,36.737926,5.993179,0,2024-07-18 01:41:35,night,CO2,OK
1721270979,92,50.756805,27.108345,20.526573,0,2024-07-18 02:49:39,night,Fiber,OK
1721275427,85,20.63335,17.391005,3.7040887,0,2024-07-18 04:03:47,night,CO2,OK
1721292144,64,17.290026,20.615515,2.0743172,0,2024-07-18 08:42:24,morning,Excimer,OK
1721315197,78,27.66273,42.594612,1.1277503,0,2024-07-18 15:06:37,day,Diode,OK
1721326625,5,75.989265,15.059484,3.515802,0,2024-07-18 18:17:05,day,CO2,OK
1721335174,3,51.20409,61.72142,28.829645,0,2024-07-18 20:39:34,day,Diode,OK
